unique_id,ds,y
mizoram,2022-09-01,33045.0
mizoram,2022-10-01,35124.0
mizoram,2022-11-01,36082.0
mizoram,2022-12-01,36589.0
mizoram,2023-01-01,33104.0
mizoram,2023-02-01,34456.0
mizoram,2023-03-01,36789.0
mizoram,2023-04-01,31520.0
mizoram,2023-05-01,35541.0
mizoram,2023-06-01,36203.0
mizoram,2023-07-01,31141.0
mizoram,2023-08-01,35231.0
mizoram,2023-09-01,34286.0
mizoram,2023-10-01,35517.0
mizoram,2023-11-01,40059.0
mizoram,2023-12-01,35615.0
mizoram,2024-01-01,33780.0
mizoram,2024-02-01,38640.0
mizoram,2024-03-01,36597.0
mizoram,2024-04-01,31693.0
mizoram,2024-05-01,33440.0
mizoram,2024-06-01,30402.0
mizoram,2024-07-01,31284.0
mizoram,2024-08-01,31867.0
mizoram,2024-09-01,28688.0
mizoram,2024-10-01,34019.0
mizoram,2024-11-01,39133.0
mizoram,2024-12-01,35306.0
mizoram,2025-01-01,38201.0
mizoram,2025-02-01,35507.0
mizoram,2025-03-01,38900.0
mizoram,2025-04-01,36122.0
mizoram,2025-05-01,39153.0
mizoram,2025-06-01,35028.0
mizoram,2025-07-01,34153.0
mizoram,2025-08-01,44858.0
mizoram,2025-09-01,45598.0
mizoram,2025-10-01,46985.0
mizoram,2025-11-01,46362.0
mizoram,2025-12-01,42674.0
mizoram,2026-01-01,37052.0
mizoram,2026-02-01,39586.0
mizoram,2026-03-01,39997.0
mizoram,2026-04-01,35623.0
mizoram,2026-05-01,38233.0
mizoram,2026-06-01,37757.0
mizoram,2026-07-01,36843.0
nagaland,2018-07-01,19625.0
nagaland,2018-08-01,21628.0
nagaland,2018-09-01,21921.0
nagaland,2018-10-01,24631.0
nagaland,2018-11-01,26264.0
nagaland,2018-12-01,24446.0
nagaland,2019-01-01,25066.0
nagaland,2019-02-01,25824.0
nagaland,2019-03-01,26916.0
nagaland,2019-04-01,24292.0
nagaland,2019-05-01,25979.0
nagaland,2019-06-01,23735.0
nagaland,2019-07-01,24151.0
nagaland,2019-08-01,24514.0
nagaland,2019-09-01,25141.0
nagaland,2019-10-01,23209.0
nagaland,2019-11-01,26745.0
nagaland,2019-12-01,22875.0
nagaland,2020-01-01,26442.0
nagaland,2020-02-01,28866.0
nagaland,2020-03-01,27657.6
nagaland,2020-04-01,26449.2
nagaland,2020-05-01,25240.8
nagaland,2020-06-01,24032.4
nagaland,2020-07-01,22824.0
nagaland,2020-08-01,22846.0
nagaland,2020-09-01,30913.0
nagaland,2020-10-01,37311.0
nagaland,2020-11-01,36118.0
nagaland,2020-12-01,36638.0
nagaland,2021-01-01,33301.0
nagaland,2021-02-01,33784.0
nagaland,2021-03-01,36293.0
nagaland,2021-04-01,34097.0
nagaland,2021-05-01,19988.0
nagaland,2021-06-01,27130.0
nagaland,2021-07-01,36673.0
nagaland,2021-08-01,39015.0
nagaland,2021-09-01,38126.0
nagaland,2021-10-01,36985.0
nagaland,2021-11-01,37673.0
nagaland,2021-12-01,37851.0
nagaland,2022-01-01,37154.0
nagaland,2022-02-01,41783.0
nagaland,2022-03-01,47019.0
nagaland,2022-04-01,44364.0
nagaland,2022-05-01,41865.0
nagaland,2022-06-01,42150.0
nagaland,2022-07-01,44352.0
nagaland,2022-08-01,46293.0
nagaland,2022-09-01,46011.0
nagaland,2022-10-01,41080.0
nagaland,2022-11-01,48010.0
nagaland,2022-12-01,47778.0
nagaland,2023-01-01,45854.0
nagaland,2023-02-01,46496.0
nagaland,2023-03-01,55521.0
nagaland,2023-04-01,47900.0
nagaland,2023-05-01,48245.0
nagaland,2023-06-01,45221.0
nagaland,2023-07-01,42853.0
nagaland,2023-08-01,47544.0
nagaland,2023-09-01,49158.0
nagaland,2023-10-01,48793.0
nagaland,2023-11-01,51054.0
nagaland,2023-12-01,48160.0
nagaland,2024-01-01,44610.0
nagaland,2024-02-01,50296.0
nagaland,2024-03-01,48845.0
nagaland,2024-04-01,40362.0
nagaland,2024-05-01,46738.0
nagaland,2024-06-01,41628.0
nagaland,2024-07-01,40627.0
nagaland,2024-08-01,42259.0
nagaland,2024-09-01,42971.0
nagaland,2024-10-01,44484.0
nagaland,2024-11-01,45311.0
nagaland,2024-12-01,44118.0
nagaland,2025-01-01,42409.0
nagaland,2025-02-01,42910.0
nagaland,2025-03-01,47555.0
nagaland,2025-04-01,45012.0
nagaland,2025-05-01,44755.0
nagaland,2025-06-01,43217.0
nagaland,2025-07-01,45909.0
nagaland,2025-08-01,47646.0
nagaland,2025-09-01,47509.0
nagaland,2025-10-01,48895.0
nagaland,2025-11-01,49699.0
nagaland,2025-12-01,48808.0
nagaland,2026-01-01,46314.0
nagaland,2026-02-01,49583.0
nagaland,2026-03-01,54153.0
nagaland,2026-04-01,46524.0
nagaland,2026-05-01,50687.0
nagaland,2026-06-01,49496.0
nagaland,2026-07-01,54237.0
odisha,2018-07-01,981803.0
odisha,2018-08-01,1079551.0
odisha,2018-09-01,1088511.0
odisha,2018-10-01,1129725.0
odisha,2018-11-01,1085409.0
odisha,2018-12-01,1141589.0
odisha,2019-01-01,1167956.0
odisha,2019-02-01,1194512.0
odisha,2019-03-01,1313058.0
odisha,2019-04-01,1186621.0
odisha,2019-05-01,1137091.0
odisha,2019-06-01,1139531.0
odisha,2019-07-01,1150560.0
odisha,2019-08-01,1101111.0
odisha,2019-09-01,1097914.0
odisha,2019-10-01,1116416.0
odisha,2019-11-01,1195013.0
odisha,2019-12-01,1287077.0
odisha,2020-01-01,1326127.0
odisha,2020-02-01,1304585.0
odisha,2020-03-01,1267215.6
odisha,2020-04-01,1229846.2
odisha,2020-05-01,1192476.8
odisha,2020-06-01,1155107.4
odisha,2020-07-01,1117738.0
odisha,2020-08-01,1078577.0
odisha,2020-09-01,1249290.0
odisha,2020-10-01,1320844.0
odisha,2020-11-01,1333114.0
odisha,2020-12-01,1483022.0
odisha,2021-01-01,1519358.0
odisha,2021-02-01,1436058.0
odisha,2021-03-01,1613614.0
odisha,2021-04-01,1520703.0
odisha,2021-05-01,1164634.0
odisha,2021-06-01,1334014.0
odisha,2021-07-01,1437320.0
odisha,2021-08-01,1431743.0
odisha,2021-09-01,1367171.0
odisha,2021-10-01,1376144.0
odisha,2021-11-01,1463131.0
odisha,2021-12-01,1616657.0
odisha,2022-01-01,1653853.0
odisha,2022-02-01,1614994.0
odisha,2022-03-01,1853075.0
odisha,2022-04-01,1751669.0
odisha,2022-05-01,1720351.0
odisha,2022-06-01,1555356.0
odisha,2022-07-01,1563017.0
odisha,2022-08-01,1575764.0
odisha,2022-09-01,1760320.0
odisha,2022-10-01,1659896.0
odisha,2022-11-01,1814687.0
odisha,2022-12-01,1983449.0
odisha,2023-01-01,2008540.0
odisha,2023-02-01,2014745.0
odisha,2023-03-01,2185839.0
odisha,2023-04-01,2084758.0
odisha,2023-05-01,2154075.0
odisha,2023-06-01,1956733.0
odisha,2023-07-01,2008995.0
odisha,2023-08-01,2067577.0
odisha,2023-09-01,2062053.0
odisha,2023-10-01,2179950.0
odisha,2023-11-01,2142537.0
odisha,2023-12-01,2242710.0
odisha,2024-01-01,2265344.0
odisha,2024-02-01,2371105.0
odisha,2024-03-01,2435569.0
odisha,2024-04-01,2309751.0
odisha,2024-05-01,2490129.0
odisha,2024-06-01,2281386.0
odisha,2024-07-01,2153741.0
odisha,2024-08-01,2123113.0
odisha,2024-09-01,2196807.0
odisha,2024-10-01,2285860.0
odisha,2024-11-01,2249723.0
odisha,2024-12-01,2310289.0
odisha,2025-01-01,2473044.0
odisha,2025-02-01,2377655.0
odisha,2025-03-01,2734679.0
odisha,2025-04-01,2547185.0
odisha,2025-05-01,2735013.0
odisha,2025-06-01,2438351.0
odisha,2025-07-01,2436961.0
odisha,2025-08-01,2561870.0
odisha,2025-09-01,2693813.0
odisha,2025-10-01,2620435.0
odisha,2025-11-01,2744974.0
odisha,2025-12-01,2945682.0
odisha,2026-01-01,2957907.0
odisha,2026-02-01,2872155.0
odisha,2026-03-01,3173259.0
odisha,2026-04-01,2958005.0
odisha,2026-05-01,3062292.0
odisha,2026-06-01,2937135.0
odisha,2026-07-01,2837572.0
puducherry,2018-07-01,205395.0
puducherry,2018-08-01,222227.0
puducherry,2018-09-01,222108.0
puducherry,2018-10-01,225070.0
puducherry,2018-11-01,194341.0
puducherry,2018-12-01,217110.0
puducherry,2019-01-01,202227.0
puducherry,2019-02-01,207799.0
puducherry,2019-03-01,240893.0
puducherry,2019-04-01,226051.0
puducherry,2019-05-01,244876.0
puducherry,2019-06-01,229325.0
puducherry,2019-07-01,234767.0
puducherry,2019-08-01,222313.0
puducherry,2019-09-01,226444.0
puducherry,2019-10-01,217532.0
puducherry,2019-11-01,218298.0
puducherry,2019-12-01,229694.0
puducherry,2020-01-01,216872.0
puducherry,2020-02-01,230272.0
puducherry,2020-03-01,222366.0
puducherry,2020-04-01,214460.0
puducherry,2020-05-01,206554.0
puducherry,2020-06-01,198648.0
puducherry,2020-07-01,190742.0
puducherry,2020-08-01,192340.0
puducherry,2020-09-01,222571.0
puducherry,2020-10-01,243022.0
puducherry,2020-11-01,213063.0
puducherry,2020-12-01,238637.0
puducherry,2021-01-01,218153.0
puducherry,2021-02-01,230354.0
puducherry,2021-03-01,261320.0
puducherry,2021-04-01,228503.0
puducherry,2021-05-01,147440.0
puducherry,2021-06-01,191678.0
puducherry,2021-07-01,242145.0
puducherry,2021-08-01,252552.0
puducherry,2021-09-01,257423.0
puducherry,2021-10-01,20700.0
puducherry,2021-11-01,218229.0
puducherry,2021-12-01,260343.0
puducherry,2022-01-01,240750.0
puducherry,2022-02-01,247806.0
puducherry,2022-03-01,277318.0
puducherry,2022-04-01,266505.0
puducherry,2022-05-01,278608.0
puducherry,2022-06-01,277525.0
puducherry,2022-07-01,283029.0
puducherry,2022-08-01,284577.0
puducherry,2022-09-01,303477.0
puducherry,2022-10-01,275002.0
puducherry,2022-11-01,282000.0
puducherry,2022-12-01,294797.0
puducherry,2023-01-01,277499.0
puducherry,2023-02-01,278987.0
puducherry,2023-03-01,318838.0
puducherry,2023-04-01,289419.0
puducherry,2023-05-01,307987.0
puducherry,2023-06-01,313857.0
puducherry,2023-07-01,323955.0
puducherry,2023-08-01,326205.0
puducherry,2023-09-01,329225.0
puducherry,2023-10-01,332533.0
puducherry,2023-11-01,298477.0
puducherry,2023-12-01,318039.0
puducherry,2024-01-01,304548.0
puducherry,2024-02-01,316641.0
puducherry,2024-03-01,336256.0
puducherry,2024-04-01,311138.0
puducherry,2024-05-01,337016.0
puducherry,2024-06-01,325809.0
puducherry,2024-07-01,346437.0
puducherry,2024-08-01,342877.0
puducherry,2024-09-01,341881.0
puducherry,2024-10-01,339519.0
puducherry,2024-11-01,312967.0
puducherry,2024-12-01,330708.0
puducherry,2025-01-01,340709.0
puducherry,2025-02-01,322940.0
puducherry,2025-03-01,364330.0
puducherry,2025-04-01,332345.0
puducherry,2025-05-01,358771.0
puducherry,2025-06-01,353460.0
puducherry,2025-07-01,386940.0
puducherry,2025-08-01,360244.0
puducherry,2025-09-01,376766.0
puducherry,2025-10-01,353354.0
puducherry,2025-11-01,363450.0
puducherry,2025-12-01,403876.0
puducherry,2026-01-01,367627.0
puducherry,2026-02-01,369633.0
puducherry,2026-03-01,400436.0
puducherry,2026-04-01,365476.0
puducherry,2026-05-01,379835.0
puducherry,2026-06-01,395898.0
puducherry,2026-07-01,407313.0
punjab,2018-07-01,2586296.0
punjab,2018-08-01,3145934.0
punjab,2018-09-01,2903469.0
punjab,2018-10-01,3124944.0
punjab,2018-11-01,2721605.0
punjab,2018-12-01,2726128.0
punjab,2019-01-01,2642952.0
punjab,2019-02-01,2539092.0
punjab,2019-03-01,2831866.0
punjab,2019-04-01,2725189.0
punjab,2019-05-01,2699771.0
punjab,2019-06-01,2520889.0
punjab,2019-07-01,2637897.0
punjab,2019-08-01,2651288.0
punjab,2019-09-01,3012790.0
punjab,2019-10-01,3259578.0
punjab,2019-11-01,3118959.0
punjab,2019-12-01,2997617.0
punjab,2020-01-01,2916193.0
punjab,2020-02-01,3041723.0
punjab,2020-03-01,3027111.2
punjab,2020-04-01,3012499.4
punjab,2020-05-01,2997887.6
punjab,2020-06-01,2983275.8
punjab,2020-07-01,2968664.0
punjab,2020-08-01,2920801.0
punjab,2020-09-01,3382596.0
punjab,2020-10-01,3934231.0
punjab,2020-11-01,3459672.0
punjab,2020-12-01,3489578.0
punjab,2021-01-01,3242255.0
punjab,2021-02-01,3398111.0
punjab,2021-03-01,3741726.0
punjab,2021-04-01,3260062.0
punjab,2021-05-01,2418749.0
punjab,2021-06-01,3138286.0
punjab,2021-07-01,3404511.0
punjab,2021-08-01,3607620.0
punjab,2021-09-01,3831248.0
punjab,2021-10-01,3862387.0
punjab,2021-11-01,3474291.0
punjab,2021-12-01,3670734.0
punjab,2022-01-01,3225688.0
punjab,2022-02-01,3401432.0
punjab,2022-03-01,3929356.0
punjab,2022-04-01,3745255.0
punjab,2022-05-01,3631144.0
punjab,2022-06-01,3606398.0
punjab,2022-07-01,3736854.0
punjab,2022-08-01,4034605.0
punjab,2022-09-01,4374502.0
punjab,2022-10-01,4199878.0
punjab,2022-11-01,4179895.0
punjab,2022-12-01,4089091.0
punjab,2023-01-01,3829615.0
punjab,2023-02-01,3952179.0
punjab,2023-03-01,4423726.0
punjab,2023-04-01,4039189.0
punjab,2023-05-01,4205974.0
punjab,2023-06-01,4126119.0
punjab,2023-07-01,4044429.0
punjab,2023-08-01,4584559.0
punjab,2023-09-01,4745748.0
punjab,2023-10-01,5161227.0
punjab,2023-11-01,4451754.0
punjab,2023-12-01,4526319.0
punjab,2024-01-01,4323798.0
punjab,2024-02-01,4446226.0
punjab,2024-03-01,4826442.0
punjab,2024-04-01,4609593.0
punjab,2024-05-01,4934495.0
punjab,2024-06-01,4656995.0
punjab,2024-07-01,4848353.0
punjab,2024-08-01,4985786.0
punjab,2024-09-01,5340903.0
punjab,2024-10-01,5848161.0
punjab,2024-11-01,4958506.0
punjab,2024-12-01,5077650.0
punjab,2025-01-01,5285669.0
punjab,2025-02-01,4978554.0
punjab,2025-03-01,5665808.0
punjab,2025-04-01,5467440.0
punjab,2025-05-01,5475317.0
punjab,2025-06-01,5309261.0
punjab,2025-07-01,5852198.0
punjab,2025-08-01,5954994.0
punjab,2025-09-01,6371921.0
punjab,2025-10-01,6585272.0
punjab,2025-11-01,6728593.0
punjab,2025-12-01,6695332.0
punjab,2026-01-01,6378650.0
punjab,2026-02-01,6381734.0
punjab,2026-03-01,6819998.0
punjab,2026-04-01,6310237.0
punjab,2026-05-01,6408513.0
punjab,2026-06-01,6361345.0
punjab,2026-07-01,6446376.0
rajasthan,2018-07-01,3104973.0
rajasthan,2018-08-01,3467590.0
rajasthan,2018-09-01,3353594.0
rajasthan,2018-10-01,3942703.0
rajasthan,2018-11-01,3068146.0
rajasthan,2018-12-01,3415240.0
rajasthan,2019-01-01,3672584.0
rajasthan,2019-02-01,3551427.0
rajasthan,2019-03-01,3769170.0
rajasthan,2019-04-01,3797692.0
rajasthan,2019-05-01,3831986.0
rajasthan,2019-06-01,3496107.0
rajasthan,2019-07-01,3561962.0
rajasthan,2019-08-01,3342849.0
rajasthan,2019-09-01,3634375.0
rajasthan,2019-10-01,3874299.0
rajasthan,2019-11-01,3739911.0
rajasthan,2019-12-01,3865302.0
rajasthan,2020-01-01,3859736.0
rajasthan,2020-02-01,3962142.0
rajasthan,2020-03-01,3894042.4
rajasthan,2020-04-01,3825942.8
rajasthan,2020-05-01,3757843.2
rajasthan,2020-06-01,3689743.6
rajasthan,2020-07-01,3621644.0
rajasthan,2020-08-01,3408758.0
rajasthan,2020-09-01,3899768.0
rajasthan,2020-10-01,4612791.0
rajasthan,2020-11-01,3904793.0
rajasthan,2020-12-01,4216232.0
rajasthan,2021-01-01,4246568.0
rajasthan,2021-02-01,4245531.0
rajasthan,2021-03-01,4731617.0
rajasthan,2021-04-01,3536310.0
rajasthan,2021-05-01,2046953.0
rajasthan,2021-06-01,3325249.0
rajasthan,2021-07-01,3927776.0
rajasthan,2021-08-01,3957290.0
rajasthan,2021-09-01,4094263.0
rajasthan,2021-10-01,3972862.0
rajasthan,2021-11-01,3613437.0
rajasthan,2021-12-01,4283188.0
rajasthan,2022-01-01,4117202.0
rajasthan,2022-02-01,4193341.0
rajasthan,2022-03-01,4695526.0
rajasthan,2022-04-01,4526611.0
rajasthan,2022-05-01,4229137.0
rajasthan,2022-06-01,4210043.0
rajasthan,2022-07-01,4188373.0
rajasthan,2022-08-01,4275195.0
rajasthan,2022-09-01,4826358.0
rajasthan,2022-10-01,4440029.0
rajasthan,2022-11-01,4591700.0
rajasthan,2022-12-01,4694276.0
rajasthan,2023-01-01,4629307.0
rajasthan,2023-02-01,4626549.0
rajasthan,2023-03-01,4897285.0
rajasthan,2023-04-01,4767641.0
rajasthan,2023-05-01,4831653.0
rajasthan,2023-06-01,4565432.0
rajasthan,2023-07-01,4671614.0
rajasthan,2023-08-01,5000419.0
rajasthan,2023-09-01,4982139.0
rajasthan,2023-10-01,5699784.0
rajasthan,2023-11-01,4460094.0
rajasthan,2023-12-01,5048013.0
rajasthan,2024-01-01,5069987.0
rajasthan,2024-02-01,5076062.0
rajasthan,2024-03-01,5301046.0
rajasthan,2024-04-01,5128905.0
rajasthan,2024-05-01,5501247.0
rajasthan,2024-06-01,5208612.0
rajasthan,2024-07-01,5318770.0
rajasthan,2024-08-01,5000310.0
rajasthan,2024-09-01,5549548.0
rajasthan,2024-10-01,6254828.0
rajasthan,2024-11-01,5096898.0
rajasthan,2024-12-01,5575043.0
rajasthan,2025-01-01,6060908.0
rajasthan,2025-02-01,5715941.0
rajasthan,2025-03-01,6196980.0
rajasthan,2025-04-01,6129743.0
rajasthan,2025-05-01,6170777.0
rajasthan,2025-06-01,5790450.0
rajasthan,2025-07-01,6233741.0
rajasthan,2025-08-01,6035801.0
rajasthan,2025-09-01,6570016.0
rajasthan,2025-10-01,6256499.0
rajasthan,2025-11-01,6370596.0
rajasthan,2025-12-01,6641099.0
rajasthan,2026-01-01,6792151.0
rajasthan,2026-02-01,6718552.0
rajasthan,2026-03-01,6916005.0
rajasthan,2026-04-01,6700537.0
rajasthan,2026-05-01,6796789.0
rajasthan,2026-06-01,6572911.0
rajasthan,2026-07-01,6734974.0
sikkim,2018-07-01,33008.0
sikkim,2018-08-01,34229.0
sikkim,2018-09-01,32879.0
sikkim,2018-10-01,35281.0
sikkim,2018-11-01,33984.0
sikkim,2018-12-01,34249.0
sikkim,2019-01-01,34696.0
sikkim,2019-02-01,32286.0
sikkim,2019-03-01,37213.0
sikkim,2019-04-01,35408.0
sikkim,2019-05-01,39527.0
sikkim,2019-06-01,37719.0
sikkim,2019-07-01,37809.0
sikkim,2019-08-01,40596.0
sikkim,2019-09-01,41984.0
sikkim,2019-10-01,34650.0
sikkim,2019-11-01,41601.0
sikkim,2019-12-01,40198.0
sikkim,2020-01-01,41536.0
sikkim,2020-02-01,40752.0
sikkim,2020-03-01,37027.8
sikkim,2020-04-01,33303.6
sikkim,2020-05-01,29579.4
sikkim,2020-06-01,25855.2
sikkim,2020-07-01,22131.0
sikkim,2020-08-01,23601.0
sikkim,2020-09-01,30411.0
sikkim,2020-10-01,37033.0
sikkim,2020-11-01,35264.0
sikkim,2020-12-01,41514.0
sikkim,2021-01-01,38300.0
sikkim,2021-02-01,39577.0
sikkim,2021-03-01,43566.0
sikkim,2021-04-01,43595.0
sikkim,2021-05-01,30084.0
sikkim,2021-06-01,33838.0
sikkim,2021-07-01,37593.0
sikkim,2021-08-01,38996.0
sikkim,2021-09-01,45299.0
sikkim,2021-10-01,33007.0
sikkim,2021-11-01,45680.0
sikkim,2021-12-01,52793.0
sikkim,2022-01-01,49489.0
sikkim,2022-02-01,46847.0
sikkim,2022-03-01,51616.0
sikkim,2022-04-01,49338.0
sikkim,2022-05-01,51356.0
sikkim,2022-06-01,51192.0
sikkim,2022-07-01,53016.0
sikkim,2022-08-01,56802.0
sikkim,2022-09-01,83816.0
sikkim,2022-10-01,64932.0
sikkim,2022-11-01,81775.0
sikkim,2022-12-01,77280.0
sikkim,2023-01-01,70814.0
sikkim,2023-02-01,67302.0
sikkim,2023-03-01,76548.0
sikkim,2023-04-01,73355.0
sikkim,2023-05-01,75516.0
sikkim,2023-06-01,73609.0
sikkim,2023-07-01,69272.0
sikkim,2023-08-01,69283.0
sikkim,2023-09-01,69227.0
sikkim,2023-10-01,45480.0
sikkim,2023-11-01,57445.0
sikkim,2023-12-01,67768.0
sikkim,2024-01-01,64973.0
sikkim,2024-02-01,67225.0
sikkim,2024-03-01,69412.0
sikkim,2024-04-01,63848.0
sikkim,2024-05-01,72561.0
sikkim,2024-06-01,53061.0
sikkim,2024-07-01,53098.0
sikkim,2024-08-01,57682.0
sikkim,2024-09-01,64103.0
sikkim,2024-10-01,62604.0
sikkim,2024-11-01,60215.0
sikkim,2024-12-01,73810.0
sikkim,2025-01-01,87525.0
sikkim,2025-02-01,78364.0
sikkim,2025-03-01,90938.0
sikkim,2025-04-01,90511.0
sikkim,2025-05-01,91743.0
sikkim,2025-06-01,80981.0
sikkim,2025-07-01,85618.0
sikkim,2025-08-01,76953.0
sikkim,2025-09-01,85518.0
sikkim,2025-10-01,66851.0
sikkim,2025-11-01,83509.0
sikkim,2025-12-01,87223.0
sikkim,2026-01-01,84256.0
sikkim,2026-02-01,83062.0
sikkim,2026-03-01,85924.0
sikkim,2026-04-01,83170.0
sikkim,2026-05-01,85711.0
sikkim,2026-06-01,86493.0
sikkim,2026-07-01,85525.0
tamil nadu,2018-07-01,5693020.0
tamil nadu,2018-08-01,6069671.0
tamil nadu,2018-09-01,6224747.0
tamil nadu,2018-10-01,6400566.0
tamil nadu,2018-11-01,5339024.0
tamil nadu,2018-12-01,6122206.0
tamil nadu,2019-01-01,5775559.0
tamil nadu,2019-02-01,6053333.0
tamil nadu,2019-03-01,6779351.0
tamil nadu,2019-04-01,6317428.0
tamil nadu,2019-05-01,6803629.0
tamil nadu,2019-06-01,6436126.0
tamil nadu,2019-07-01,6825277.0
tamil nadu,2019-08-01,6617861.0
tamil nadu,2019-09-01,6508144.0
tamil nadu,2019-10-01,6239925.0
tamil nadu,2019-11-01,6310682.0
tamil nadu,2019-12-01,6530393.0
tamil nadu,2020-01-01,6344525.0
tamil nadu,2020-02-01,6741262.0
tamil nadu,2020-03-01,6515243.2
tamil nadu,2020-04-01,6289224.4
tamil nadu,2020-05-01,6063205.6
tamil nadu,2020-06-01,5837186.8
tamil nadu,2020-07-01,5611168.0
tamil nadu,2020-08-01,6035252.0
tamil nadu,2020-09-01,6940263.0
tamil nadu,2020-10-01,7646723.0
tamil nadu,2020-11-01,6625517.0
tamil nadu,2020-12-01,7960112.0
tamil nadu,2021-01-01,7283702.0
tamil nadu,2021-02-01,7696254.0
tamil nadu,2021-03-01,8756830.0
tamil nadu,2021-04-01,7663760.0
tamil nadu,2021-05-01,4484764.0
tamil nadu,2021-06-01,6108157.0
tamil nadu,2021-07-01,8422548.0
tamil nadu,2021-08-01,8593687.0
tamil nadu,2021-09-01,8899446.0
tamil nadu,2021-10-01,1143671.0
tamil nadu,2021-11-01,7211397.0
tamil nadu,2021-12-01,8983914.0
tamil nadu,2022-01-01,8327509.0
tamil nadu,2022-02-01,8551731.0
tamil nadu,2022-03-01,9793887.0
tamil nadu,2022-04-01,9312172.0
tamil nadu,2022-05-01,9442131.0
tamil nadu,2022-06-01,9728643.0
tamil nadu,2022-07-01,10109508.0
tamil nadu,2022-08-01,10322804.0
tamil nadu,2022-09-01,10986217.0
tamil nadu,2022-10-01,9680083.0
tamil nadu,2022-11-01,10149051.0
tamil nadu,2022-12-01,10842838.0
tamil nadu,2023-01-01,10206026.0
tamil nadu,2023-02-01,10429662.0
tamil nadu,2023-03-01,11912855.0
tamil nadu,2023-04-01,10876665.0
tamil nadu,2023-05-01,11469484.0
tamil nadu,2023-06-01,11758281.0
tamil nadu,2023-07-01,12099160.0
tamil nadu,2023-08-01,12543708.0
tamil nadu,2023-09-01,12478754.0
tamil nadu,2023-10-01,12745044.0
tamil nadu,2023-11-01,11283667.0
tamil nadu,2023-12-01,11963129.0
tamil nadu,2024-01-01,11944744.0
tamil nadu,2024-02-01,12545650.0
tamil nadu,2024-03-01,13513979.0
tamil nadu,2024-04-01,12299847.0
tamil nadu,2024-05-01,13145312.0
tamil nadu,2024-06-01,12904679.0
tamil nadu,2024-07-01,13726327.0
tamil nadu,2024-08-01,13855889.0
tamil nadu,2024-09-01,13814758.0
tamil nadu,2024-10-01,13884667.0
tamil nadu,2024-11-01,12434648.0
tamil nadu,2024-12-01,13431082.0
tamil nadu,2025-01-01,13574724.0
tamil nadu,2025-02-01,13345370.0
tamil nadu,2025-03-01,14851233.0
tamil nadu,2025-04-01,13890614.0
tamil nadu,2025-05-01,14606830.0
tamil nadu,2025-06-01,14526118.0
tamil nadu,2025-07-01,15918407.0
tamil nadu,2025-08-01,15579297.0
tamil nadu,2025-09-01,16324360.0
tamil nadu,2025-10-01,14913044.0
tamil nadu,2025-11-01,15290452.0
tamil nadu,2025-12-01,16525047.0
tamil nadu,2026-01-01,15348391.0
tamil nadu,2026-02-01,15582079.0
tamil nadu,2026-03-01,17078420.0
tamil nadu,2026-04-01,15596277.0
tamil nadu,2026-05-01,15982456.0
tamil nadu,2026-06-01,16736153.0
tamil nadu,2026-07-01,17712981.0
telangana,2018-07-01,1957402.0
telangana,2018-08-01,2230666.0
telangana,2018-09-01,2166561.0
telangana,2018-10-01,2255699.0
telangana,2018-11-01,2151128.0
telangana,2018-12-01,2240357.0
telangana,2019-01-01,2303141.0
telangana,2019-02-01,2328180.0
telangana,2019-03-01,2538597.0
telangana,2019-04-01,2267041.0
telangana,2019-05-01,2457010.0
telangana,2019-06-01,2309907.0
telangana,2019-07-01,2478700.0
telangana,2019-08-01,2501446.0
telangana,2019-09-01,2503144.0
telangana,2019-10-01,2499666.0
telangana,2019-11-01,2582307.0
telangana,2019-12-01,2937404.0
telangana,2020-01-01,3006673.0
telangana,2020-02-01,3053204.0
telangana,2020-03-01,3000100.2
telangana,2020-04-01,2946996.4
telangana,2020-05-01,2893892.6
telangana,2020-06-01,2840788.8
telangana,2020-07-01,2787685.0
telangana,2020-08-01,2734881.0
telangana,2020-09-01,3226086.0
telangana,2020-10-01,3266867.0
telangana,2020-11-01,3251822.0
telangana,2020-12-01,3784979.0
telangana,2021-01-01,3534942.0
telangana,2021-02-01,3529281.0
telangana,2021-03-01,3974757.0
telangana,2021-04-01,3612253.0
telangana,2021-05-01,2788594.0
telangana,2021-06-01,3390556.0
telangana,2021-07-01,3946322.0
telangana,2021-08-01,3920912.0
telangana,2021-09-01,3952200.0
telangana,2021-10-01,3350790.0
telangana,2021-11-01,3710785.0
telangana,2021-12-01,4249307.0
telangana,2022-01-01,4019860.0
telangana,2022-02-01,3984978.0
telangana,2022-03-01,4503776.0
telangana,2022-04-01,4285043.0
telangana,2022-05-01,4173524.0
telangana,2022-06-01,4294712.0
telangana,2022-07-01,4415824.0
telangana,2022-08-01,4553557.0
telangana,2022-09-01,4799958.0
telangana,2022-10-01,4304513.0
telangana,2022-11-01,4521095.0
telangana,2022-12-01,4974792.0
telangana,2023-01-01,4605496.0
telangana,2023-02-01,4463021.0
telangana,2023-03-01,4912140.0
telangana,2023-04-01,4598647.0
telangana,2023-05-01,4749595.0
telangana,2023-06-01,4714280.0
telangana,2023-07-01,4753570.0
telangana,2023-08-01,5193559.0
telangana,2023-09-01,5036147.0
telangana,2023-10-01,5421184.0
telangana,2023-11-01,5084384.0
telangana,2023-12-01,5529743.0
telangana,2024-01-01,5500206.0
telangana,2024-02-01,5496487.0
